fecha,tipo_ingreso,linea,ingreso
2022-04-06,Boletos,Línea 7,302100
2022-04-06,Boletos,Línea 8,488655
2022-04-06,Boletos,Línea 9,329950
2022-04-06,Boletos,Línea A,400150
2022-04-06,Boletos,Línea B,610825
2022-04-06,Boletos,Línea 12,0
2022-04-06,Recargas,Línea 1,967466.2307
2022-04-06,Recargas,Línea 2,1119022.159
2022-04-06,Recargas,Línea 3,1245452.819
2022-04-06,Recargas,Línea 4,86746.44319
2022-04-06,Recargas,Línea 5,332257.904
2022-04-06,Recargas,Línea 6,187187.4703
2022-04-06,Recargas,Línea 7,589147.2057
2022-04-06,Recargas,Línea 8,641725.5608
2022-04-06,Recargas,Línea 9,583779.9782
2022-04-06,Recargas,Línea A,536407.1904
2022-04-06,Recargas,Línea B,775085.0386
2022-04-06,Recargas,Línea 12,0
2022-04-06,Tarjetas,Línea 1,9240
2022-04-06,Tarjetas,Línea 2,10590
2022-04-06,Tarjetas,Línea 3,10695
2022-04-06,Tarjetas,Línea 4,780
2022-04-06,Tarjetas,Línea 5,3990
2022-04-06,Tarjetas,Línea 6,1215
2022-04-06,Tarjetas,Línea 7,5445
2022-04-06,Tarjetas,Línea 8,3795
2022-04-06,Tarjetas,Línea 9,5385
2022-04-06,Tarjetas,Línea A,4020
2022-04-06,Tarjetas,Línea B,5880
2022-04-06,Tarjetas,Línea 12,0
2022-04-06,QR/Validación,Línea 1,0
2022-04-06,QR/Validación,Línea 2,0
2022-04-06,QR/Validación,Línea 3,0
2022-04-06,QR/Validación,Línea 4,0
2022-04-06,QR/Validación,Línea 5,0
2022-04-06,QR/Validación,Línea 6,0
2022-04-06,QR/Validación,Línea 7,0
2022-04-06,QR/Validación,Línea 8,0
2022-04-06,QR/Validación,Línea 9,13290
2022-04-06,QR/Validación,Línea A,0
2022-04-06,QR/Validación,Línea B,0
2022-04-06,QR/Validación,Línea 12,0
2022-04-07,Boletos,Línea 1,816150
2022-04-07,Boletos,Línea 2,815650
2022-04-07,Boletos,Línea 3,647610
2022-04-07,Boletos,Línea 4,119850
2022-04-07,Boletos,Línea 5,264500
2022-04-07,Boletos,Línea 6,129585
2022-04-07,Boletos,Línea 7,304400
2022-04-07,Boletos,Línea 8,459345
2022-04-07,Boletos,Línea 9,333475
2022-04-07,Boletos,Línea A,386050
2022-04-07,Boletos,Línea B,608575
2022-04-07,Boletos,Línea 12,0
2022-04-07,Recargas,Línea 1,1194037.156
2022-04-07,Recargas,Línea 2,1459651.549
2022-04-07,Recargas,Línea 3,1392116.722
2022-04-07,Recargas,Línea 4,129535.0746
2022-04-07,Recargas,Línea 5,384849.0124
2022-04-07,Recargas,Línea 6,231949.9168
2022-04-07,Recargas,Línea 7,718626.454
2022-04-07,Recargas,Línea 8,877418.7412
2022-04-07,Recargas,Línea 9,705665.2991
2022-04-07,Recargas,Línea A,559350.9587
2022-04-07,Recargas,Línea B,932659.1158
2022-04-07,Recargas,Línea 12,0
2022-04-07,Tarjetas,Línea 1,6900
2022-04-07,Tarjetas,Línea 2,8925
2022-04-07,Tarjetas,Línea 3,8760
2022-04-07,Tarjetas,Línea 4,420
2022-04-07,Tarjetas,Línea 5,2340
2022-04-07,Tarjetas,Línea 6,885
2022-04-07,Tarjetas,Línea 7,4170
2022-04-07,Tarjetas,Línea 8,3150
2022-04-07,Tarjetas,Línea 9,4890
2022-04-07,Tarjetas,Línea A,2940
2022-04-07,Tarjetas,Línea B,5805
2022-04-07,Tarjetas,Línea 12,0
2022-04-07,QR/Validación,Línea 1,0
2022-04-07,QR/Validación,Línea 2,0
2022-04-07,QR/Validación,Línea 3,0
2022-04-07,QR/Validación,Línea 4,0
2022-04-07,QR/Validación,Línea 5,0
2022-04-07,QR/Validación,Línea 6,0
2022-04-07,QR/Validación,Línea 7,0
2022-04-07,QR/Validación,Línea 8,0
2022-04-07,QR/Validación,Línea 9,13100
2022-04-07,QR/Validación,Línea A,0
2022-04-07,QR/Validación,Línea B,0
2022-04-07,QR/Validación,Línea 12,0
2022-04-08,Boletos,Línea 1,877025
2022-04-08,Boletos,Línea 2,866125
2022-04-08,Boletos,Línea 3,692430
2022-04-08,Boletos,Línea 4,127525
2022-04-08,Boletos,Línea 5,282700
2022-04-08,Boletos,Línea 6,139850
2022-04-08,Boletos,Línea 7,325700
2022-04-08,Boletos,Línea 8,477590
2022-04-08,Boletos,Línea 9,329300
2022-04-08,Boletos,Línea A,406675
2022-04-08,Boletos,Línea B,648165
2022-04-08,Boletos,Línea 12,0
2022-04-08,Recargas,Línea 1,1274067.3
2022-04-08,Recargas,Línea 2,1554178
2022-04-08,Recargas,Línea 3,1521804
2022-04-08,Recargas,Línea 4,160624
2022-04-08,Recargas,Línea 5,424488
2022-04-08,Recargas,Línea 6,276797.5
2022-04-08,Recargas,Línea 7,766732.5
2022-04-08,Recargas,Línea 8,1017742
2022-04-08,Recargas,Línea 9,779740.8
2022-04-08,Recargas,Línea A,570196.2
2022-04-08,Recargas,Línea B,957080.7
2022-04-08,Recargas,Línea 12,0
2022-04-08,Tarjetas,Línea 1,3615
2022-04-08,Tarjetas,Línea 2,6825
2022-04-08,Tarjetas,Línea 3,7365
2022-04-08,Tarjetas,Línea 4,765
2022-04-08,Tarjetas,Línea 5,1905
2022-04-08,Tarjetas,Línea 6,915
2022-04-08,Tarjetas,Línea 7,1545
2022-04-08,Tarjetas,Línea 8,2940
2022-04-08,Tarjetas,Línea 9,4065
2022-04-08,Tarjetas,Línea A,1680
2022-04-08,Tarjetas,Línea B,4305
2022-04-08,Tarjetas,Línea 12,0
2022-04-08,QR/Validación,Línea 1,0
2022-04-08,QR/Validación,Línea 2,0
2022-04-08,QR/Validación,Línea 3,0
2022-04-08,QR/Validación,Línea 4,0
2022-04-08,QR/Validación,Línea 5,0
2022-04-08,QR/Validación,Línea 6,0
2022-04-08,QR/Validación,Línea 7,0
2022-04-08,QR/Validación,Línea 8,0
2022-04-08,QR/Validación,Línea 9,13385
2022-04-08,QR/Validación,Línea A,0
2022-04-08,QR/Validación,Línea B,0
2022-04-08,QR/Validación,Línea 12,0
2022-04-09,Boletos,Línea 1,910325
2022-04-09,Boletos,Línea 2,871675
2022-04-09,Boletos,Línea 3,600670
2022-04-09,Boletos,Línea 4,125075
2022-04-09,Boletos,Línea 5,273775
2022-04-09,Boletos,Línea 6,112775
2022-04-09,Boletos,Línea 7,271025
2022-04-09,Boletos,Línea 8,440790
2022-04-09,Boletos,Línea 9,293875
2022-04-09,Boletos,Línea A,365450
2022-04-09,Boletos,Línea B,632665
2022-04-09,Boletos,Línea 12,0
2022-04-09,Recargas,Línea 1,1205211.1
2022-04-09,Recargas,Línea 2,1499607.7
2022-04-09,Recargas,Línea 3,1263535.8
2022-04-09,Recargas,Línea 4,146543
2022-04-09,Recargas,Línea 5,387563
2022-04-09,Recargas,Línea 6,208784
2022-04-09,Recargas,Línea 7,666016
2022-04-09,Recargas,Línea 8,923352.3
2022-04-09,Recargas,Línea 9,678200.4
2022-04-09,Recargas,Línea A,577313.2
2022-04-09,Recargas,Línea B,876032.5
2022-04-09,Recargas,Línea 12,0
2022-04-09,Tarjetas,Línea 1,4290
2022-04-09,Tarjetas,Línea 2,5865
2022-04-09,Tarjetas,Línea 3,4785
2022-04-09,Tarjetas,Línea 4,390
2022-04-09,Tarjetas,Línea 5,675
2022-04-09,Tarjetas,Línea 6,1080
2022-04-09,Tarjetas,Línea 7,2640
2022-04-09,Tarjetas,Línea 8,3525
2022-04-09,Tarjetas,Línea 9,3210
2022-04-09,Tarjetas,Línea A,2220
2022-04-09,Tarjetas,Línea B,3420
2022-04-09,Tarjetas,Línea 12,0
2022-04-09,QR/Validación,Línea 1,0
2022-04-09,QR/Validación,Línea 2,0
2022-04-09,QR/Validación,Línea 3,0
2022-04-09,QR/Validación,Línea 4,0
2022-04-09,QR/Validación,Línea 5,0
2022-04-09,QR/Validación,Línea 6,0
2022-04-09,QR/Validación,Línea 7,0
2022-04-09,QR/Validación,Línea 8,0
2022-04-09,QR/Validación,Línea 9,6505
2022-04-09,QR/Validación,Línea A,0
2022-04-09,QR/Validación,Línea B,0
2022-04-09,QR/Validación,Línea 12,0
2022-04-10,Boletos,Línea 1,625300
2022-04-10,Boletos,Línea 2,557375
2022-04-10,Boletos,Línea 3,394505
2022-04-10,Boletos,Línea 4,77700
2022-04-10,Boletos,Línea 5,200075
2022-04-10,Boletos,Línea 6,74350
2022-04-10,Boletos,Línea 7,171200
2022-04-10,Boletos,Línea 8,292995
2022-04-10,Boletos,Línea 9,177250
2022-04-10,Boletos,Línea A,251125
2022-04-10,Boletos,Línea B,447170
2022-04-10,Boletos,Línea 12,0
2022-04-10,Recargas,Línea 1,839389.9
2022-04-10,Recargas,Línea 2,933805.5
2022-04-10,Recargas,Línea 3,813452.1
2022-04-10,Recargas,Línea 4,83716
2022-04-10,Recargas,Línea 5,259703
2022-04-10,Recargas,Línea 6,118196
2022-04-10,Recargas,Línea 7,346905.5
2022-04-10,Recargas,Línea 8,575131
2022-04-10,Recargas,Línea 9,414855.7
2022-04-10,Recargas,Línea A,425524.3
2022-04-10,Recargas,Línea B,639351
2022-04-10,Recargas,Línea 12,0
2022-04-10,Tarjetas,Línea 1,2895
2022-04-10,Tarjetas,Línea 2,3135
2022-04-10,Tarjetas,Línea 3,3945
2022-04-10,Tarjetas,Línea 4,375
2022-04-10,Tarjetas,Línea 5,1485
2022-04-10,Tarjetas,Línea 6,570
2022-04-10,Tarjetas,Línea 7,855
2022-04-10,Tarjetas,Línea 8,1770
2022-04-10,Tarjetas,Línea 9,2370
2022-04-10,Tarjetas,Línea A,1470
2022-04-10,Tarjetas,Línea B,2820
2022-04-10,Tarjetas,Línea 12,0
2022-04-10,QR/Validación,Línea 1,0
2022-04-10,QR/Validación,Línea 2,0
2022-04-10,QR/Validación,Línea 3,0
2022-04-10,QR/Validación,Línea 4,0
2022-04-10,QR/Validación,Línea 5,0
2022-04-10,QR/Validación,Línea 6,0
2022-04-10,QR/Validación,Línea 7,0
2022-04-10,QR/Validación,Línea 8,0
2022-04-10,QR/Validación,Línea 9,4505
2022-04-10,QR/Validación,Línea A,0
2022-04-10,QR/Validación,Línea B,0
2022-04-10,QR/Validación,Línea 12,0
2022-04-11,Boletos,Línea 1,906525
2022-04-11,Boletos,Línea 2,841600
2022-04-11,Boletos,Línea 3,654645
2022-04-11,Boletos,Línea 4,117725
2022-04-11,Boletos,Línea 5,282500
2022-04-11,Boletos,Línea 6,132610
2022-04-11,Boletos,Línea 7,291625
2022-04-11,Boletos,Línea 8,450050
2022-04-11,Boletos,Línea 9,304300
2022-04-11,Boletos,Línea A,395750
2022-04-11,Boletos,Línea B,595575
2022-04-11,Boletos,Línea 12,0
2022-04-11,Recargas,Línea 1,1403136.3
2022-04-11,Recargas,Línea 2,1553918.5
2022-04-11,Recargas,Línea 3,1520767.4
2022-04-11,Recargas,Línea 4,182102
2022-04-11,Recargas,Línea 5,452774
2022-04-11,Recargas,Línea 6,312117.8
2022-04-11,Recargas,Línea 7,780293.8
2022-04-11,Recargas,Línea 8,1076705.5
2022-04-11,Recargas,Línea 9,748091.2
2022-04-11,Recargas,Línea A,685595
2022-04-11,Recargas,Línea B,1073222.5
2022-04-11,Recargas,Línea 12,0
2022-04-11,Tarjetas,Línea 1,3150
2022-04-11,Tarjetas,Línea 2,3705
2022-04-11,Tarjetas,Línea 3,4155
2022-04-11,Tarjetas,Línea 4,435
2022-04-11,Tarjetas,Línea 5,1245
2022-04-11,Tarjetas,Línea 6,870
2022-04-11,Tarjetas,Línea 7,2235
2022-04-11,Tarjetas,Línea 8,2355
2022-04-11,Tarjetas,Línea 9,3135
2022-04-11,Tarjetas,Línea A,2175
2022-04-11,Tarjetas,Línea B,2025
2022-04-11,Tarjetas,Línea 12,0
2022-04-11,QR/Validación,Línea 1,0
2022-04-11,QR/Validación,Línea 2,0
2022-04-11,QR/Validación,Línea 3,0
2022-04-11,QR/Validación,Línea 4,0
2022-04-11,QR/Validación,Línea 5,0
2022-04-11,QR/Validación,Línea 6,0
2022-04-11,QR/Validación,Línea 7,0
2022-04-11,QR/Validación,Línea 8,0
2022-04-11,QR/Validación,Línea 9,11305
2022-04-11,QR/Validación,Línea A,0
2022-04-11,QR/Validación,Línea B,0
2022-04-11,QR/Validación,Línea 12,0
2022-04-12,Boletos,Línea 1,825625
2022-04-12,Boletos,Línea 2,804775
2022-04-12,Boletos,Línea 3,593845
2022-04-12,Boletos,Línea 4,112200
2022-04-12,Boletos,Línea 5,259050
2022-04-12,Boletos,Línea 6,122515
2022-04-12,Boletos,Línea 7,276500
2022-04-12,Boletos,Línea 8,423150
2022-04-12,Boletos,Línea 9,298800
2022-04-12,Boletos,Línea A,357625
2022-04-12,Boletos,Línea B,530850
2022-04-12,Boletos,Línea 12,0
2022-04-12,Recargas,Línea 1,1203438.2
2022-04-12,Recargas,Línea 2,1512431
2022-04-12,Recargas,Línea 3,1311751.1
2022-04-12,Recargas,Línea 4,143026
2022-04-12,Recargas,Línea 5,419712.5
2022-04-12,Recargas,Línea 6,239925.8
2022-04-12,Recargas,Línea 7,740173.2
2022-04-12,Recargas,Línea 8,939161
2022-04-12,Recargas,Línea 9,711700
2022-04-12,Recargas,Línea A,575995.1
2022-04-12,Recargas,Línea B,929075.1
2022-04-12,Recargas,Línea 12,0
2022-04-12,Tarjetas,Línea 1,2070
2022-04-12,Tarjetas,Línea 2,3690
2022-04-12,Tarjetas,Línea 3,3615
2022-04-12,Tarjetas,Línea 4,450
2022-04-12,Tarjetas,Línea 5,840
2022-04-12,Tarjetas,Línea 6,1065
2022-04-12,Tarjetas,Línea 7,2040
2022-04-12,Tarjetas,Línea 8,1950
2022-04-12,Tarjetas,Línea 9,3600
2022-04-12,Tarjetas,Línea A,1785
2022-04-12,Tarjetas,Línea B,2190
2022-04-12,Tarjetas,Línea 12,0
2022-04-12,QR/Validación,Línea 1,0
2022-04-12,QR/Validación,Línea 2,0
2022-04-12,QR/Validación,Línea 3,0
2022-04-12,QR/Validación,Línea 4,0
2022-04-12,QR/Validación,Línea 5,0
2022-04-12,QR/Validación,Línea 6,0
2022-04-12,QR/Validación,Línea 7,0
2022-04-12,QR/Validación,Línea 8,0
2022-04-12,QR/Validación,Línea 9,14445
2022-04-12,QR/Validación,Línea A,0
2022-04-12,QR/Validación,Línea B,0
2022-04-12,QR/Validación,Línea 12,0
2022-04-13,Boletos,Línea 1,887800
2022-04-13,Boletos,Línea 2,850725
2022-04-13,Boletos,Línea 3,630270
2022-04-13,Boletos,Línea 4,113650
2022-04-13,Boletos,Línea 5,276150
2022-04-13,Boletos,Línea 6,123135
2022-04-13,Boletos,Línea 7,294650
2022-04-13,Boletos,Línea 8,458175
2022-04-13,Boletos,Línea 9,302100
2022-04-13,Boletos,Línea A,391150
2022-04-13,Boletos,Línea B,600920
2022-04-13,Boletos,Línea 12,0
2022-04-13,Recargas,Línea 1,1279263
2022-04-13,Recargas,Línea 2,1439635.5
2022-04-13,Recargas,Línea 3,1371151.5
2022-04-13,Recargas,Línea 4,142747
2022-04-13,Recargas,Línea 5,382562
2022-04-13,Recargas,Línea 6,243941.2
2022-04-13,Recargas,Línea 7,710532.5
2022-04-13,Recargas,Línea 8,943825.5
2022-04-13,Recargas,Línea 9,715050.9
2022-04-13,Recargas,Línea A,520615.7
2022-04-13,Recargas,Línea B,901895.2
2022-04-13,Recargas,Línea 12,0
2022-04-13,Tarjetas,Línea 1,2910
2022-04-13,Tarjetas,Línea 2,4935
2022-04-13,Tarjetas,Línea 3,5460
2022-04-13,Tarjetas,Línea 4,600
2022-04-13,Tarjetas,Línea 5,1215
2022-04-13,Tarjetas,Línea 6,825
2022-04-13,Tarjetas,Línea 7,1995
2022-04-13,Tarjetas,Línea 8,2235
2022-04-13,Tarjetas,Línea 9,2565
2022-04-13,Tarjetas,Línea A,1350
2022-04-13,Tarjetas,Línea B,2955
2022-04-13,Tarjetas,Línea 12,0
2022-04-13,QR/Validación,Línea 1,0
2022-04-13,QR/Validación,Línea 2,0
2022-04-13,QR/Validación,Línea 3,0
2022-04-13,QR/Validación,Línea 4,0
2022-04-13,QR/Validación,Línea 5,0
2022-04-13,QR/Validación,Línea 6,0
2022-04-13,QR/Validación,Línea 7,0
2022-04-13,QR/Validación,Línea 8,0
2022-04-13,QR/Validación,Línea 9,12665
2022-04-13,QR/Validación,Línea A,0
2022-04-13,QR/Validación,Línea B,0
2022-04-13,QR/Validación,Línea 12,0
2022-04-14,Boletos,Línea 1,739625
2022-04-14,Boletos,Línea 2,699300
2022-04-14,Boletos,Línea 3,474350
2022-04-14,Boletos,Línea 4,91500
2022-04-14,Boletos,Línea 5,241725
2022-04-14,Boletos,Línea 6,90690
2022-04-14,Boletos,Línea 7,225050
2022-04-14,Boletos,Línea 8,386650
2022-04-14,Boletos,Línea 9,225000
2022-04-14,Boletos,Línea A,286950
2022-04-14,Boletos,Línea B,493505
2022-04-14,Boletos,Línea 12,0
2022-04-14,Recargas,Línea 1,1081996
2022-04-14,Recargas,Línea 2,1265607
2022-04-14,Recargas,Línea 3,1089567.4
2022-04-14,Recargas,Línea 4,107146
2022-04-14,Recargas,Línea 5,357617.5
2022-04-14,Recargas,Línea 6,166051
2022-04-14,Recargas,Línea 7,570442.5
2022-04-14,Recargas,Línea 8,798310.8
2022-04-14,Recargas,Línea 9,594255
2022-04-14,Recargas,Línea A,484059.8
2022-04-14,Recargas,Línea B,809481
2022-04-14,Recargas,Línea 12,0
2022-04-14,Tarjetas,Línea 1,2790
2022-04-14,Tarjetas,Línea 2,2280
2022-04-14,Tarjetas,Línea 3,2655
2022-04-14,Tarjetas,Línea 4,645
2022-04-14,Tarjetas,Línea 5,1680
2022-04-14,Tarjetas,Línea 6,390
2022-04-14,Tarjetas,Línea 7,2475
2022-04-14,Tarjetas,Línea 8,1995
2022-04-14,Tarjetas,Línea 9,2640
2022-04-14,Tarjetas,Línea A,1395
2022-04-14,Tarjetas,Línea B,1935
2022-04-14,Tarjetas,Línea 12,0
2022-04-14,QR/Validación,Línea 1,0
2022-04-14,QR/Validación,Línea 2,0
2022-04-14,QR/Validación,Línea 3,0
2022-04-14,QR/Validación,Línea 4,0
2022-04-14,QR/Validación,Línea 5,0
2022-04-14,QR/Validación,Línea 6,0
2022-04-14,QR/Validación,Línea 7,0
2022-04-14,QR/Validación,Línea 8,0
2022-04-14,QR/Validación,Línea 9,8545
2022-04-14,QR/Validación,Línea A,0
2022-04-14,QR/Validación,Línea B,0
2022-04-14,QR/Validación,Línea 12,0
2022-04-15,Boletos,Línea 1,496500
2022-04-15,Boletos,Línea 2,451800
2022-04-15,Boletos,Línea 3,331770
2022-04-15,Boletos,Línea 4,59550
2022-04-15,Boletos,Línea 5,179025
2022-04-15,Boletos,Línea 6,62875
2022-04-15,Boletos,Línea 7,158250
2022-04-15,Boletos,Línea 8,323050
2022-04-15,Boletos,Línea 9,154200
2022-04-15,Boletos,Línea A,210900
2022-04-15,Boletos,Línea B,363425
2022-04-15,Boletos,Línea 12,0
2022-04-15,Recargas,Línea 1,767656.8
2022-04-15,Recargas,Línea 2,767050.6
2022-04-15,Recargas,Línea 3,719114.4
2022-04-15,Recargas,Línea 4,68217
2022-04-15,Recargas,Línea 5,252300.3
2022-04-15,Recargas,Línea 6,110630
2022-04-15,Recargas,Línea 7,378183.2
2022-04-15,Recargas,Línea 8,554366
2022-04-15,Recargas,Línea 9,405626.7
2022-04-15,Recargas,Línea A,356129
2022-04-15,Recargas,Línea B,585262
2022-04-15,Recargas,Línea 12,0
2022-04-15,Tarjetas,Línea 1,3060
2022-04-15,Tarjetas,Línea 2,2730
2022-04-15,Tarjetas,Línea 3,2580
2022-04-15,Tarjetas,Línea 4,345
2022-04-15,Tarjetas,Línea 5,630
2022-04-15,Tarjetas,Línea 6,450
2022-04-15,Tarjetas,Línea 7,1680
2022-04-15,Tarjetas,Línea 8,1380
2022-04-15,Tarjetas,Línea 9,2310
2022-04-15,Tarjetas,Línea A,1065
2022-04-15,Tarjetas,Línea B,1890
2022-04-15,Tarjetas,Línea 12,0
2022-04-15,QR/Validación,Línea 1,0
2022-04-15,QR/Validación,Línea 2,0
2022-04-15,QR/Validación,Línea 3,0
2022-04-15,QR/Validación,Línea 4,0
2022-04-15,QR/Validación,Línea 5,0
2022-04-15,QR/Validación,Línea 6,0
2022-04-15,QR/Validación,Línea 7,0
2022-04-15,QR/Validación,Línea 8,0
2022-04-15,QR/Validación,Línea 9,5160
2022-04-15,QR/Validación,Línea A,0
2022-04-15,QR/Validación,Línea B,0
2022-04-15,QR/Validación,Línea 12,0
2022-04-16,Boletos,Línea 1,643575
2022-04-16,Boletos,Línea 2,591200
2022-04-16,Boletos,Línea 3,408190
2022-04-16,Boletos,Línea 4,78675
2022-04-16,Boletos,Línea 5,190425
2022-04-16,Boletos,Línea 6,68900
2022-04-16,Boletos,Línea 7,184275
2022-04-16,Boletos,Línea 8,310360
2022-04-16,Boletos,Línea 9,176900
2022-04-16,Boletos,Línea A,257950
2022-04-16,Boletos,Línea B,433965
2022-04-16,Boletos,Línea 12,0
2022-04-16,Recargas,Línea 1,779744.8
2022-04-16,Recargas,Línea 2,828301.3
2022-04-16,Recargas,Línea 3,712767.3
2022-04-16,Recargas,Línea 4,89577
2022-04-16,Recargas,Línea 5,257637.2
2022-04-16,Recargas,Línea 6,114070.65
2022-04-16,Recargas,Línea 7,344942.3
2022-04-16,Recargas,Línea 8,617282.5
2022-04-16,Recargas,Línea 9,375897.6
2022-04-16,Recargas,Línea A,357099.45
2022-04-16,Recargas,Línea B,584668.9
2022-04-16,Recargas,Línea 12,0
2022-04-16,Tarjetas,Línea 1,2820
2022-04-16,Tarjetas,Línea 2,1935
2022-04-16,Tarjetas,Línea 3,3075
2022-04-16,Tarjetas,Línea 4,345
2022-04-16,Tarjetas,Línea 5,1290
2022-04-16,Tarjetas,Línea 6,900
2022-04-16,Tarjetas,Línea 7,1305
2022-04-16,Tarjetas,Línea 8,1725
2022-04-16,Tarjetas,Línea 9,1740
2022-04-16,Tarjetas,Línea A,1080
2022-04-16,Tarjetas,Línea B,1815
2022-04-16,Tarjetas,Línea 12,0
2022-04-16,QR/Validación,Línea 1,0
2022-04-16,QR/Validación,Línea 2,0
2022-04-16,QR/Validación,Línea 3,0
2022-04-16,QR/Validación,Línea 4,0
2022-04-16,QR/Validación,Línea 5,0
2022-04-16,QR/Validación,Línea 6,0
2022-04-16,QR/Validación,Línea 7,0
2022-04-16,QR/Validación,Línea 8,0
2022-04-16,QR/Validación,Línea 9,5995
2022-04-16,QR/Validación,Línea A,0
2022-04-16,QR/Validación,Línea B,0
2022-04-16,QR/Validación,Línea 12,0
2022-04-17,Boletos,Línea 1,608150
2022-04-17,Boletos,Línea 2,467350
2022-04-17,Boletos,Línea 3,343670
2022-04-17,Boletos,Línea 4,69500
2022-04-17,Boletos,Línea 5,189325
2022-04-17,Boletos,Línea 6,60425
2022-04-17,Boletos,Línea 7,149900
2022-04-17,Boletos,Línea 8,249240
2022-04-17,Boletos,Línea 9,146250
2022-04-17,Boletos,Línea A,224950
2022-04-17,Boletos,Línea B,388135
2022-04-17,Boletos,Línea 12,0
2022-04-17,Recargas,Línea 1,703739
2022-04-17,Recargas,Línea 2,672409
2022-04-17,Recargas,Línea 3,620748
2022-04-17,Recargas,Línea 4,71524
2022-04-17,Recargas,Línea 5,206231
2022-04-17,Recargas,Línea 6,88973
2022-04-17,Recargas,Línea 7,260890
2022-04-17,Recargas,Línea 8,485691
2022-04-17,Recargas,Línea 9,322706
2022-04-17,Recargas,Línea A,327066
2022-04-17,Recargas,Línea B,537663
2022-04-17,Recargas,Línea 12,0
2022-04-17,Tarjetas,Línea 1,2850
2022-04-17,Tarjetas,Línea 2,3600
2022-04-17,Tarjetas,Línea 3,2565
2022-04-17,Tarjetas,Línea 4,240
2022-04-17,Tarjetas,Línea 5,1215
2022-04-17,Tarjetas,Línea 6,690
2022-04-17,Tarjetas,Línea 7,975
2022-04-17,Tarjetas,Línea 8,2265
2022-04-17,Tarjetas,Línea 9,1965
2022-04-17,Tarjetas,Línea A,960
2022-04-17,Tarjetas,Línea B,2040
2022-04-17,Tarjetas,Línea 12,0
2022-04-17,QR/Validación,Línea 1,0
2022-04-17,QR/Validación,Línea 2,0
2022-04-17,QR/Validación,Línea 3,0
2022-04-17,QR/Validación,Línea 4,0
2022-04-17,QR/Validación,Línea 5,0
2022-04-17,QR/Validación,Línea 6,0
2022-04-17,QR/Validación,Línea 7,0
2022-04-17,QR/Validación,Línea 8,0
2022-04-17,QR/Validación,Línea 9,4590
2022-04-17,QR/Validación,Línea A,0
2022-04-17,QR/Validación,Línea B,0
2022-04-17,QR/Validación,Línea 12,0
2022-04-18,Boletos,Línea 1,940950
2022-04-18,Boletos,Línea 2,821775
2022-04-18,Boletos,Línea 3,689360
2022-04-18,Boletos,Línea 4,115350
2022-04-18,Boletos,Línea 5,287575
2022-04-18,Boletos,Línea 6,128100
2022-04-18,Boletos,Línea 7,301825
2022-04-18,Boletos,Línea 8,448700
2022-04-18,Boletos,Línea 9,301475
2022-04-18,Boletos,Línea A,398625
2022-04-18,Boletos,Línea B,594155
2022-04-18,Boletos,Línea 12,0
2022-04-18,Recargas,Línea 1,1500446.1
2022-04-18,Recargas,Línea 2,1773004.6
2022-04-18,Recargas,Línea 3,1653005.3
